Loss,Payout,Premium,Wealth,Utility
740.463,3.769,5.215,-354.352,-2128.409
901.761,4.882,5.215,-514.538,-7666.496
782.598,2.707,5.215,-397.549,-3007.026
739.940,2.873,5.215,-354.725,-2134.777
758.617,0.000,5.215,-376.276,-2536.448
780.804,0.000,5.215,-398.462,-3029.065
858.553,5.829,5.215,-470.382,-5385.000
908.892,2.993,5.215,-523.557,-8240.099
1191.823,7.452,5.215,-802.029,-76461.851
837.782,0.000,5.215,-455.441,-4778.292
726.796,3.553,5.215,-340.902,-1911.278
830.723,2.801,5.215,-445.580,-4415.850
736.156,7.836,5.215,-345.978,-1990.486
763.271,3.953,5.215,-376.976,-2550.704
781.348,0.000,5.215,-399.006,-3042.289
727.478,1.716,5.215,-343.421,-1950.183
917.656,6.207,5.215,-529.107,-8614.219
815.875,2.166,5.215,-431.367,-3941.236
720.668,4.499,5.215,-333.828,-1806.117
765.938,0.000,5.215,-383.596,-2689.421
775.068,4.926,5.215,-387.800,-2781.406
908.333,6.842,5.215,-519.150,-7954.639
848.297,5.205,5.215,-460.751,-4985.661
1145.099,10.363,5.215,-752.395,-51403.950
772.324,2.377,5.215,-387.606,-2777.089
661.102,4.026,5.215,-274.734,-1125.728
881.278,3.793,5.215,-495.144,-6564.711
721.657,7.512,5.215,-331.803,-1777.098
753.423,2.780,5.215,-368.301,-2379.688
680.898,1.609,5.215,-296.948,-1344.657
664.030,1.791,5.215,-279.898,-1173.208
835.857,2.131,5.215,-451.385,-4625.736
787.647,0.000,5.215,-405.306,-3199.530
720.505,5.071,5.215,-333.092,-1795.526
679.476,0.000,5.215,-297.134,-1346.663
762.547,0.000,5.215,-380.205,-2617.443
953.550,6.648,5.215,-564.559,-11439.067
864.596,6.170,5.215,-476.084,-5636.325
979.522,7.947,5.215,-589.233,-13935.229
803.969,3.624,5.215,-418.004,-3541.635
725.665,1.145,5.215,-342.178,-1930.892
866.804,4.094,5.215,-480.368,-5832.838
744.589,6.755,5.215,-355.493,-2147.917
720.790,0.897,5.215,-337.551,-1860.732
706.448,1.379,5.215,-322.728,-1652.649
842.172,4.746,5.215,-455.084,-4764.698
1018.730,0.797,5.215,-635.591,-20191.995
807.269,0.000,5.215,-424.927,-3743.334
788.622,2.758,5.215,-403.522,-3154.209
874.710,0.000,5.215,-492.368,-6420.564
942.695,0.000,5.215,-560.353,-11060.542
839.783,4.283,5.215,-453.158,-4691.831
832.349,0.000,5.215,-450.007,-4575.052
1035.972,2.619,5.215,-651.012,-22843.207
906.915,0.000,5.215,-524.573,-8307.377
827.478,4.066,5.215,-441.070,-4259.351
827.401,0.000,5.215,-445.060,-4397.492
789.659,0.000,5.215,-407.318,-3251.450
877.085,0.000,5.215,-494.744,-6543.739
839.798,0.000,5.215,-457.456,-4855.977
729.492,1.102,5.215,-346.048,-1991.616
839.681,6.554,5.215,-450.786,-4603.625
762.794,2.133,5.215,-378.320,-2578.260
716.293,4.191,5.215,-329.761,-1748.300
750.762,0.000,5.215,-368.421,-2381.960
776.521,0.000,5.215,-394.179,-2927.038
850.146,5.717,5.215,-462.088,-5039.262
896.639,4.122,5.215,-510.176,-7403.583
1093.867,9.244,5.215,-702.282,-34425.984
804.185,1.631,5.215,-420.213,-3604.775
703.838,1.821,5.215,-319.675,-1612.781
